id,name,category,unit,default_quantity,calories,protein,carbs,fats,fiber,sugar,sodium,usage_count,has_complete_data,missing_data
ing_09846416c85446d6964bd83c4c2eb78f,Dried Cranberry Compote,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0992a53cc75e4f4a9dbdd0dda7b86864,"chopped fresh rosemary or 1 teaspoon dried, crumbled",ingredient,ml,9.86,0,0,0,0,0,0,0,1,0.0,calories
ing_09986b0c558340ce8988acc6f128a2e3,"chives, chopped",ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_0999f398b14d455ca6265843d3df40d1,olive oil,ingredient,ml,59.15,884.0,0,0,100.0,0,0,0,1,True,none
ing_09aa88d6df494a92bb7f8923fbb915ad,8-ounce container mascarpone cheese*,ingredient,g,1.0,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_09b545a2f6a84d17ab47ec1268524e8a,1/2 cups chilled heavy cream (optional),ingredient,g,1.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_09be1101602644b59713a77fc00793f6,"avocado, peeled, pitted, sliced",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_09c2494a61704f70b63d43298e330dbb,sugar,ingredient,ml,78.86,387.0,0,100.0,0,0,0,0,1,True,none
ing_09d2f555f7d94cde9d64faefb16bbf35,", white and green parts, chopped",ingredient,scallions,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_09fef4d7105b443da2c06622caed4d54,finely chopped chives,ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_0a0f4901f6334c92b2283032ce2eb293,(1/4 cup) unsalted butter,ingredient,stick,0.5,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_0a1246b68f8c42fa892232e1f6aaa24d,balsamic vinegar,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_0a22d74a87754d2bbc651ac5b93914ae,Chicken or Vegetable Stock,ingredient,ml,1182.94,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_0a264491aea24fc2bce89ec753c1e89c,Accompaniment: lime wedges,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0a2c30aa09604905b85e4639102d77cb,grated lemon peel,ingredient,ml,9.86,0,0,0,0,0,0,0,1,0.0,calories
ing_0a528c2bdb694a5980fd316a35083aa8,chive butter sauce or tsatsiki,ingredient,g,0.0,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_0a589d723e96415485ae95cb22470cba,black pepper,ingredient,ml,4.93,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_0a5a444f2fd647edb2eb87736b73ac6a,1/3 cups chilled heavy cream,ingredient,g,1.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_0a5c1ce849d4452b8237681f02aecc35,chopped pistachios,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0a952360a8b54727abed3f2cc4488a89,"celery roots (about 2 1/2 pounds total), peeled, cut into 2-inch cubes",ingredient,large,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0ab31b9e724340c993150cce9dd6f2de,"purchased fully cooked sausages (such as chicken and apple), cut into 1 1/2-inch pieces",ingredient,g,453.59,301.0,13.0,2.0,27.0,0,0,0,1,True,none
ing_0ab4ef1f42d143dcbc4224c704ce5e34,"onion, chopped",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0ae3baad0d8844569b860889174ec047,pepitas (hulled pumpkin seeds),ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0b0e561e98b74a93b205353df02b5fdc,all-purpose flour,ingredient,ml,59.15,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_0b2010fb52f641c68dac62da4a232fc3,", chopped fine (about 1/4 cup)",ingredient,shallots,4.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0b2d6086074848c8816f0565799c5a1f,salt,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_0b35f22f507441c488c20f8d9b84e56b,1/2 pounds mixed mushrooms,ingredient,g,1.0,28.3,3.1,3.3,0.3,0,0,0,1,True,none
ing_0b4687f312b44f24a6a32c08d2de8964,bell pepper,ingredient,green,1.0,34.7,1.0,7.0,0.3,0,0,0,1,True,none
ing_0b4f9352b8184ce69423b6b4f1134081,7-ounce package marzipan,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0b4f95948ed447debba2b037c60b90b1,ground allspice,ingredient,ml,1.23,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0b6e4afd8f724c6b8452d90adedb1e2e,slices,ingredient,bacon,6.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0b7639129b974639ad6a3051e44b3c8f,sliced shallots (about 4 large),ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_0b778273c84246b39cddd4117289eea3,all-purpose flour,ingredient,ml,118.29,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_0b7dbaddaeee48999b179232e101919c,finely chopped candied ginger,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0b8650351a284d5cbe4708d6ffebe29e,water,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0b982d870aa5449a8271f3c199c818d2,heavy cream,ingredient,ml,78.86,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_0b999a77536e4cf4aefe9d9ca6d18db7,fresh lemon juice,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_0b9afbffff434da093b6dd75be102d40,"hothouse cucumber, cut into 1/8-inch-thick rounds",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0b9d208bb1c8423ba81a34a92346ddff,"Basil leaves, for garnish",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0bb5daf39222413abb01082fde6982db,"asparagus, each spear trimmed 3 inches long",ingredient,g,396.89,0,0,0,0,0,0,0,1,0.0,calories
ing_0bb628fbead241568f5c39779ec3b39e,"carrot, peeled, sliced into 3"" matchsticks",ingredient,medium,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0bc3c98d15e447c28b8338cf86513063,6-inch-diameter corn tortillas,ingredient,g,8.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0bc3f73e8b694548ab22929e96fe5264,fresh lemon juice,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_0bc9c9ded2504ab5901ac56942607dff,chopped mushrooms,ingredient,ml,236.59,28.3,3.1,3.3,0.3,0,0,0,1,True,none
ing_0bd94f2ebc244719838ff4a56fc4ee57,baking soda,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_0be6a915200b4a888f057ecfec35ccfb,mustard seeds,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0bedc26064654146b3e2a3b2afb71f33,"green beans, cut diagonally into 1/2-inch pieces",ingredient,g,226.8,0,0,0,0,0,0,0,1,0.0,calories
ing_0bf5e67ef88a4c06a47dd1866c935f11,soft fresh goat cheese (such as Montrachet),ingredient,ml,88.72,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_0c09a15c7e35438cb9e75fea896c1cfa,chopped fresh chives,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_0c0d00fb13a94468a44e93969e30de56,Generous pinch of ground nutmeg,ingredient,g,0.0,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0c247df77be54a588bdd4e75cb824d0b,"thinly sliced pancetta, halved and cut crosswise into 1/4-inch-wide strips (about 1 cup)",ingredient,g,141.75,0,0,0,0,0,0,0,1,0.0,calories
ing_0c284165a7a649d1ac1d31e84dbd7d14,1/2 tablespoons ice water,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0c2ba57a29f9427ca687a337b7ae420d,"red bell peppers, seeded, thinly sliced",ingredient,large,2.0,34.7,1.0,7.0,0.3,0,0,0,1,True,none
ing_0c3932c63f6f4746aca724e3e52f0c05,finely chopped crystallized ginger,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0c419bbf379947b0b599e2825d5d59c8,1/2 cups reduced-sodium chicken broth,ingredient,g,3.0,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_0c4d48fc1efd45a3aa94ada6eb4094a8,chicken thighs (with skin and bone),ingredient,g,907.18,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_0c5459a93f1447baa0bf58734e59b703,half-and-half,ingredient,ml,473.18,0,0,0,0,0,0,0,1,0.0,calories
ing_0c734b6acbc24988b1942cd4bec6e305,mixed fresh wild mushrooms,ingredient,g,340.19,28.3,3.1,3.3,0.3,0,0,0,1,True,none
ing_0c740caee5b54cd5ba96972d79986915,(50 g) raw amaranth,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0c87e01df3f74a00beb40f8e1d2db06d,sugar,ingredient,ml,118.29,387.0,0,100.0,0,0,0,0,1,True,none
ing_0c9b017bf99848928ec9f193e5f7ac91,Rounded 1/4 teaspoon coarsely ground black pepper,ingredient,g,0.0,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_0cc45cc851aa491f826227c5cb62f192,ground cardamom,ingredient,ml,2.46,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0cc75677382f4abf95175c9461378875,all-purpose flour,ingredient,ml,29.57,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_0ce089aa7755442ab80835869ad116d0,Sherry vinegar*,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_0ce2af28417242fd9a68826042bc4a70,Pinch of kosher salt,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0ceb30210a44468e8017f0becb2023d3,"cloves garlic, sliced",ingredient,large,3.0,162.1,6.4,33.0,0.5,0,0,0,1,True,none
ing_0d17a858979142fb9bcf63e0c1b8382f,tomato puree,ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_0d24883f1a804b3b81fe60c7c80be0bc,1/4 cups graham cracker crumbs (from nine 4 3/4- by 2 1/4-inch crackers),ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0d2cf0aee7c645f8a19d9992a1f4e68c,pure maple syrup,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_0d428c11a3e84fc588b49c2c01bd546a,brown sugar,ingredient,ml,59.15,387.0,0,100.0,0,0,0,0,1,True,none
ing_0d56e005492445139eeccc53543c63c9,Kosher salt,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0d5eaa89652045f88adb7d24c7002857,black pepper,ingredient,ml,2.46,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_0d7b98463b4649009cac4ac4b7f64b62,olive oil,ingredient,ml,29.57,884.0,0,0,100.0,0,0,0,1,True,none
ing_0d852f463b334a0faaad39c935ba4c65,"or 1/2 carton tofu, preferably soft",ingredient,box,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0d8ec7c232e1436da711e4b8dda074ac,"bittersweet (not unsweetened) or semisweet chocolate, finely chopped",ingredient,g,283.5,0,0,0,0,0,0,0,1,0.0,calories
ing_0db9f83efe1c4c6484111d03a0c97e15,Kosher salt,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0dbdd0e59c4d4a1195d0aee59e6e002b,"8-ounce ahi tuna steak, cut into 3/4-inch pieces",ingredient,g,1.0,132.0,30.0,0,1.0,0,0,0,1,True,none
ing_0dc46bc576704192bc60c31ae25d19b4,salt,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_0dc7574186b7450b8901368de835b68b,unsalted butter,ingredient,ml,73.93,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_0dc79c6e930845ca81fb2f28386a3ecb,"egg, beaten to blend",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0dff48abd27040529a16a2a5ee173844,all purpose flour,ingredient,ml,29.57,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_0e07700aa309407d9926265430104d3a,diced apple,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0e23034b342f4ba0a9a83231076c4079,slices top-quality ham,ingredient,thin,4.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0e2e3b4d18ee4c06bceb3dadfc431ebe,ground mace,ingredient,ml,2.46,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0e3514e59c92465895be31a6116202ff,cayenne pepper,ingredient,ml,1.23,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_0e37607365234abb95ecbd8be9a45387,"bittersweet (not unsweetened) or semisweet chocolate, chopped",ingredient,g,283.5,0,0,0,0,0,0,0,1,0.0,calories
ing_0e3a20fa95b14c31bc1192f50a996b44,ketchup,ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_0e4524d408cc4647a5addf044412b379,extra-virgin olive oil,ingredient,ml,59.15,884.0,0,0,100.0,0,0,0,1,True,none
ing_0e465d92f83d4c98a3a119585e4c9d6f,Lemon Cream Cheese Icing,ingredient,g,0.0,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_0e469d4e14ff4f23b622330c8673d972,chopped cilantro,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_0e525f49ee2b45728a25513438f69bc7,"Asian eggplant or small Italian eggplant, halved lengthwise and cut crosswise into 1/2-inch-thick slices",ingredient,g,453.59,0,0,0,0,0,0,0,1,0.0,calories
ing_0e560f783822426895720e38774307ce,"jalapeño chile, thinly sliced",ingredient,red,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0e5643c5555940e581f652f30ba43ea6,raisins,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0e5fcd2be6074cf7984be745f129a8f9,water,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0e6a7b2624954a1aa68895bb0b33ed0b,ground ginger,ingredient,ml,9.86,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0e7c7d7bfc774139a91d4bb44937b5a8,a chimney starter and smoking chips (optional),ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0e8527c00df7457b9494aa8a8fccb744,mayonnaise,ingredient,ml,157.73,0,0,0,0,0,0,0,1,0.0,calories
ing_0e931bca10ea4d99a3a39144a4d50552,thyme sprigs,ingredient,large,12.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0ea0a8ee06d844b288fc0e2925b11129,1/4 cups canned unsweetened pumpkin purée,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0ea170e54ac24cf9b32342fe728135a6,hazelnuts (about 4 ounces),ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_0eadcb9e932348c082a914086b72334c,salt,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_0eb75845f0b54c87a6571bf121291060,ground cinnamon,ingredient,ml,9.86,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0ebf344205164eaf9da8297643640663,(packed) light brown sugar,ingredient,ml,157.73,387.0,0,100.0,0,0,0,0,1,True,none
ing_0ec7af545aa44448a6940c05d793407e,cloves,ingredient,whole,6.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0edf1cf849424d1f89e175f8a5a5bfe4,olive oil,ingredient,ml,118.29,884.0,0,0,100.0,0,0,0,1,True,none
ing_0eed47c117c34a81a847d6c7e9d6239d,fresh orange juice,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_0ef2f7b0de914dc090328681ad447c39,1/4 cups sour cream,ingredient,g,1.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_0f00bc925c4c423fa3d96063c63c553b,reserved cooked vegetables from Roasted Vegetable Broth,ingredient,ml,473.18,884.0,0,0,100.0,0,0,0,1,True,none
ing_0f1bc14c803c4d6eb27a67d680b67082,rye bread,ingredient,slices,8.0,265.0,9.0,49.0,3.2,0,0,0,1,True,none
ing_0f354fe4f94149c6a8b334ca388ecbe1,"bell pepper, chopped coarse",ingredient,green,1.0,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_0f35df7b70134a2aba3dcc4d41e5e0ed,fresh lemon juice,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_0f4b345ea6a5442a93e14a8811db7241,"1/2 pounds uncooked large shrimp, peeled, deveined",ingredient,g,1.0,99.0,24.0,0,0.3,0,0,0,1,True,none
ing_0f5dd87a967046fdb64b1782f82286fd,Chinkiang vinegar,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_0f619efc688c449a9845ecea1ad7d398,"roasted, salted peanuts",ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_0f6994085de548388d48dac3262f4b78,granulated sugar,ingredient,ml,177.44,387.0,0,100.0,0,0,0,0,1,True,none
ing_0f80adc25a2942058801e6bafd22c533,-inch cinnamon stick,ingredient,g,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_0f8a33f3d5b14ed694eee5b06868d5a8,ground ginger,ingredient,ml,3.7,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_0f90c5e80356473b90f759f1fd9b60fe,"(4- to 5-ounce) sea bass or striped bass fillets with skin, pin bones removed",ingredient,g,4.0,206.0,22.0,0,12.0,0,0,0,1,True,none
ing_0f9494c078aa4d39859b8f58ee1d617a,"cauliflower, cut into 1/2-inch florets (about 4 cups)",ingredient,head,0.5,0,0,0,0,0,0,0,1,0.0,calories
ing_0f977ea3e7dc4bbe89e771f5f7a0a497,dry white wine,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_0fa02de95e2d49078297d17f550e3a92,coarse kosher salt,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_0fa3f14293144f3ab046d6f6abec9e00,unsalted pistachio nuts,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_0fc4f7d01bf54c91a735669d90463a6c,whole milk,ingredient,ml,946.35,42.0,3.4,5.0,1.0,0,0,0,1,True,none
ing_0fcea0ea52e64749a908a5b578490871,(45 g) raw wheat berries,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_0ffd0e8dbd1a4b00baab176f104fb043,olive oil,ingredient,ml,14.79,884.0,0,0,100.0,0,0,0,1,True,none
ing_1003177c41d94c2c9a5fae881f289cfb,"flat-leaf parsley, chopped",ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_10255d3514c5454c82cf9a4899345538,butter,ingredient,ml,14.79,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_1053b8e4ced541e9af701a4fe07d3f3d,cinnamon,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_1057968363fc428a9d6fca74cb6f9d6a,"basil leaves, torn in half",ingredient,fresh,20.0,0,0,0,0,0,0,0,1,0.0,calories
ing_10732d3aba8c48daaec0357f549cce01,"honey, plus more",ingredient,ml,29.57,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_1079d61f66d84f13ba342f25e354f808,baking powder,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_1088a7149d9c4acc8040344c760a7baa,baking soda,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_10909319f769450697fc700e99e1dcf0,golden raisins,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_10968a966d354d8182e8071724143500,"leeks (white and pale green parts only), chopped (2 cups)",ingredient,medium,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_10c0aed11c0044669425a42a47c1fe17,pure vanilla extract,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_10ca7fcf481f4613a797cd26622f2cc1,apple jelly,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_10ce80a0c5be4c1282b35bd900df17a1,unsalted butter,ingredient,ml,44.36,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_10d19db3ed124e5a91c1bdd2f1dadc13,vanilla extract,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_10df6db70a1a42a685ecf42b530a1134,canola oil,ingredient,ml,88.72,884.0,0,0,100.0,0,0,0,1,True,none
ing_10f550a17003423a898a1abfaf32de8e,sugar,ingredient,ml,78.86,387.0,0,100.0,0,0,0,0,1,True,none
ing_10fe275d8051423ba29a8c0d44d943b1,tomato paste,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_110018c2ef0f4ff88484631027067ccc,"strong brewed coffee, room temperature",ingredient,ml,177.44,0,0,0,0,0,0,0,1,0.0,calories
ing_1102a05cb0e84b72b0b1764d0b153974,"andouille sausage,sliced 1/4 inch thick",ingredient,g,340.19,301.0,13.0,2.0,27.0,0,0,0,1,True,none
ing_1104abe32bed4216823ea4ea61e62a65,"fennel bulb (sometimes called anise), fronds reserved for garnish and stalks discarded",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_1111b413e0e94f0cb4882ab2e517d387,chicken breast halves with skin and bones,ingredient,large,6.0,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_11159db5974345d8a04a2b9bd8481f11,"onion, minced",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_111ab750c01d4732b310a95c3a4a03d8,tomato sauce,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_112566c205344645b0fc94f242821eff,"boneless chicken breast halves (about 1 1/2 pounds total), halved horizontally",ingredient,skinless,3.0,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_1148b56817424a03b2d06e764a998930,", peeled and cut into 1/4-inch dice",ingredient,cucumber,0.5,0,0,0,0,0,0,0,1,0.0,calories
ing_1148c43acf144d9fa15868cb0b125b44,salt,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_115a0f01c0f94123895d8fe5042a7844,"about 2/3 cup sliced blanched almonds, toasted",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_115b39931b88457bbad2bd59cc0fc08a,finely ground Jamaican Blue Mountain coffee beans,ingredient,ml,44.36,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_11667529148c4c16864c580d05d19b7e,"hazelnuts (about 2 ounces), toasted lightly and skinned",ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_1175d9c48c5e4b84a95a88def3e10923,"eggs, beaten to blend",ingredient,large,2.0,155.0,13.0,1.1,11.0,0,0,0,1,True,none
ing_11b4cd3f34a849d3b721f4c6e68bf5dd,Freshly ground black pepper,ingredient,g,0.0,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_11d4fcf450734926967ec6d715bae544,egg,ingredient,large,1.0,155.0,13.0,1.1,11.0,0,0,0,1,True,none
ing_11d5e01c61b14218ab897b5e4962ad9b,Lemon Cream,ingredient,g,0.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_11e3ccc24eff4b40b1aef16ede205f00,", thinly sliced",ingredient,scallions,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_11f36aeb38754aa5ba1697dd14e65997,leaf,ingredient,bay,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_11ffef08cf534a9dab9cfd2a0c6fa1dd,Pickled jalapeño chile slices,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_1205b5df6d9b4247a4741e2158845d9c,"1/2 lb large shrimp in shell (16 to 20 per lb), peeled and deveined",ingredient,g,1.0,99.0,24.0,0,0.3,0,0,0,1,True,none
ing_1205f91f30454de998a25ce4edfb819e,cooked smoked sausages (such as white bratwurst or chicken-apple),ingredient,fully,3.0,301.0,13.0,2.0,27.0,0,0,0,1,True,none
ing_12068fe08ee943dd8fe1a444650d75bf,1/4 cups superfine granulated sugar,ingredient,g,1.0,387.0,0,100.0,0,0,0,0,1,True,none
ing_1207c3cb911049a0bfc39eb8e63a560c,roasted salted shelled pumpkin seeds*,ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_1209871976b74dc98ea68c0159e05c75,1/2 teaspoons vanilla extract,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_120cf32914c442e1a430593d77c17588,finely chopped fresh mint,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_12154797f3e64307a22b349b6b920dee,finely grated orange zest,ingredient,ml,9.86,0,0,0,0,0,0,0,1,0.0,calories
ing_1218685880494d9386e023633b7778a9,baby Bibb lettuce (about 3 medium heads),ingredient,ml,709.76,0,0,0,0,0,0,0,1,0.0,calories
ing_12198a14c65c43dd946bff2923622ad3,sour cream,ingredient,ml,78.86,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_121bac74e4a34c738a1af6c3c88223fa,"grape or cherry tomatoes, halved",ingredient,pt,1.0,21.0,0.9,3.9,0.2,0,0,0,1,True,none
ing_121cb70e7d434290bde85d15c8dd5a10,"cloves, chopped",ingredient,garlic,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_122618b85288450e981f89bc98e62977,"deep orange sweet potatoes (yams), peeled, cut into 2-inch pieces",ingredient,g,2267.96,77.0,2.0,17.0,0.1,0,0,0,1,True,none
ing_123002b2a9b94e5787a3dfb745972b09,"cilantro, chopped",ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_12456e9423154d1ca122778d8165f7c9,ground cinnamon,ingredient,ml,1.23,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_125a139421e743f5af3c6f2bc193dd71,chopped onions,ingredient,ml,709.76,40.0,1.1,9.0,0.1,0,0,0,1,True,none
ing_12631e28397540b6b54090deed3c9645,1/2 cups mayonnaise,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_126fafee39ab47268a72081151acb0f8,"17.3-ounce package frozen puff pastry (2 sheets), thawed",ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_127798a91cef460ead8d04b57861af5a,"1/3 cups walnuts (1/2 lb), finely chopped",ingredient,g,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_129a7c07a8e14ff682a8cf0a3ea74f81,", sliced 1/4 inch thick",ingredient,tomato,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_129f6018412d490eb980019abe3b6685,fresh lemon juice,ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_12bbe188928149a6bcb63ffd3704def4,"tenderloin (about 3/4 pound), trimmed and cut crosswise into 1 1/2-inch pieces",ingredient,pork,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_12d671fb2d5d4fb2bd736266152c0795,1/2 tablespoons framboise eau-de-vie (clear raspberry brandy) or brandy,ingredient,g,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_12e4fd8ad787460da5d1adcd572de206,"onion, chopped",ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_12faf5ab12034611874a0d6443c556fc,"1/2 cups (340 g) fresh berries, pitted cherries, or diced cantaloupe or honeydew melon",ingredient,g,1.0,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_130bf54615d1443ebeb17cfe88a274d5,", halved",ingredient,orange,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_130d939d047f4bbbad792fae4fef5dc0,pure maple syrup,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_1315e23908cb48b990d735f9e332146a,sour cream,ingredient,ml,236.59,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_131d7ddf22b348d889cbf3ee86576caf,vegetable oil,ingredient,ml,14.79,884.0,0,0,100.0,0,0,0,1,True,none
